183542100,2,0.9999
261562599,2,0.9998
199853828,4,0.9995
215836136,1,1
581684700,4,0.8808
211591126,4,0.7493
199878288,2,1.0000
199850019,4,0.9937
194876241,2,0.9999
162113600,4,0.9994
157627515,1,1.0000
238152612,1,1.0000
319511400,4,0.8340
862423500,4,1.0000
158157601,1,0.9925
495580200,3,1.0000
156550034,2,0.9996
165115027,1,1.0000
753265300,4,0.9999
157951430,2,1.0000
211588631,1,0.7457
270975100,4,0.9997
177847337,3,0.9965
145324628,3,1.0000
271490700,2,1.0000
227288500,2,0.9993
192306131,4,0.9996
264831900,2,1.0000
179230681,1,1
249705800,2,1.0000
316583831,1,1.0000
702381700,3,0.9988
200996499,2,1.0000
211604136,4,1.0000
158826238,2,0.6732
237778300,2,1.0000
329817000,2,1.0000
807246200,2,1.0000
141352767,3,0.9806
898602000,4,0.9984
325081400,4,0.9997
244214727,2,0.4794
158287793,1,0.6385
158134238,3,1.0000
285007756,1,1.0000
211602540,4,0.7744
304022600,4,1.0000
182961700,4,0.9808
158115535,1,1.0000
521261500,3,0.8757
242385689,4,0.9999
199577200,2,1.0000
257093300,2,1.0000
155350478,1,1.0000
228311900,2,1.0000
411754000,3,0.9922
543412300,3,1.0000
158150201,3,0.9999
380036100,3,1.0000
179431479,1,1.0000
179229704,2,1.0000
165112479,1,0.9991
211581542,4,0.9999
241568400,2,0.9652
285516573,1,1.0000
163693755,4,1.0000
158150848,4,0.9985
503031900,3,0.9998
156710022,4,1
179597856,1,0.9865
154767467,1,1.0000
211588317,4,0.9999
163058226,1,1
820572800,2,0.8956
258813206,1,1
699478000,4,0.9995
241360800,4,0.9596
134521122,3,0.7756
157696514,4,0.9555
414862600,3,1.0000
158117111,3,1.0000
351749100,3,1.0000
179603891,2,1.0000
158140309,3,1.0000
156608467,1,1.0000
157601459,1,1.0000
331446560,1,1.0000
179575770,1,0.9917
156552696,2,0.5153
179597862,1,1.0000
294136093,1,1
791226500,3,0.9998
319430200,2,1.0000
154749491,1,1.0000
165106687,3,0.5478
249487200,2,0.9998
165110702,1,0.9997
385860400,4,1.0000
157793133,1,1.0000
155342309,1,1
199876788,1,1.0000
288112000,4,0.9999
847479900,4,1.0000
341841500,2,0.9893
179225823,1,1.0000
656317300,3,0.9999
495144499,3,0.9970
439071200,3,0.9999
268475700,3,0.8725
675679600,3,0.9998
154749552,4,0.9990
157738811,3,1.0000
157739140,1,0.9999
258969470,1,1.0000
242385700,2,0.9998
158826269,1,1.0000
154767905,4,0.5403
199855706,1,1
199853938,4,0.9721
158106292,4,1
156531472,1,1.0000
155900034,1,1.0000
199852887,1,1
158117908,4,0.6983
315266300,2,1.0000
217786448,1,1.0000
200131200,2,1.0000
722501400,3,0.9865
733732800,3,0.8663
202469081,1,0.8227
157605513,3,0.9994
264316800,2,1.0000
158160392,3,0.9996
172329459,4,0.9989
200331205,2,1
204481600,2,0.9919
741340600,4,1
805207900,4,0.9963
876690600,3,0.7577
209429650,3,0.9161
157783414,4,0.9999
392599400,3,0.9880
155349192,1,1
285008832,1,1.0000
747834300,2,1.0000
741730400,4,0.9993
554583800,4,1.0000
211607250,2,0.9595
285461010,1,1.0000
458992000,3,1.0000
459287500,4,0.9988
319085800,2,1.0000
761036600,4,0.9964
311280800,4,0.9999
258380793,1,1.0000
145359603,4,0.9994
757056600,4,1.0000
731872700,4,0.9972
423041200,4,1
585202100,3,1.0000
147691118,4,0.9800
777893700,4,0.9971
156401946,1,1
158286719,4,0.7686
242385499,1,1.0000
158140740,1,0.7516
156588710,1,1
229337800,2,1.0000
156608586,1,1.0000
559863300,3,0.9999
305909600,2,1.0000
156115672,1,0.9783
211596621,4,0.9910
851337000,4,0.9875
211585421,4,0.9995
494327800,4,1.0000
621869500,4,1.0000
331449112,2,0.9845
145363890,2,0.9402
165112003,1,0.9818
159385770,4,1.0000
179604981,4,0.9781
613827400,3,1.0000
754402700,4,0.9998
904035500,4,1.0000
331604716,1,1
848641499,4,1.0000
157739059,3,1.0000
211597170,2,1.0000
323969600,2,1.0000
157625994,1,1.0000
193428900,2,1.0000
331449179,2,0.9998
147909649,3,1.0000
898753000,4,1.0000
735626100,4,1.0000
158145327,1,1.0000
136824987,2,1.0000
179225700,1,0.9993
211604589,4,0.9967
199853904,2,1.0000
134953152,3,0.9999
803597100,4,0.9974
200190183,2,0.9999
156103818,1,0.9393
688079400,3,1.0000
157788279,1,1.0000
211596369,1,1.0000
839471099,4,0.5224
610744900,4,0.9895
157789793,2,0.5591
145068534,1,1.0000
294142869,2,1.0000
304640300,2,0.9834
453930200,3,0.8663
184242100,2,0.9999
154814649,1,0.9994
204422348,1,1.0000
406727000,3,1.0000
923638300,4,0.4837
504758200,4,0.9874
316644708,1,1.0000
642251000,3,0.9999
177208268,1,0.9994
905845200,4,0.9457
158040917,1,1.0000
785294400,4,0.9997
200187655,4,0.5432
753649800,4,0.6786
338030200,4,0.8948
165119584,1,0.9999
238152520,2,1.0000
158826451,1,1.0000
156111972,2,1.0000
249803400,2,1.0000
316644692,1,1.0000
205537805,2,0.9999
172329324,1,1.0000
157789382,1,1.0000
837743900,4,1.0000
199844011,3,0.9999
151503500,4,1.0000
208830500,2,1.0000
295543000,2,1.0000
199854511,4,0.6009
440231900,3,1.0000
587646700,3,1.0000
216937205,2,0.4219
156552593,2,1.0000
199843483,3,0.9993
195319504,1,1
375705000,3,1.0000
275227200,2,0.9547
251480800,2,0.9998
145366743,1,1.0000
202481442,2,1.0000
317667420,4,0.9999
712741000,3,0.9708
145070880,4,0.5734
179230329,2,1.0000
422701399,3,0.9999
158109487,3,0.9761
156400934,1,0.9999
199843097,1,1.0000
145069892,4,0.6959
205538042,2,0.9999
639193000,3,0.9999
786740600,4,1.0000
864662600,4,0.9986
211590780,2,0.9976
778297200,4,0.7071
136818501,1,1.0000
245042299,2,1.0000
179571688,2,0.9947
382716600,3,1.0000
156629488,1,1
807703600,4,0.8724
211597259,2,1.0000
137531815,4,1.0000
156609771,4,0.9999
158147278,1,1.0000
418148800,4,0.8944
155342943,1,1.0000
199853509,2,0.9167
389486200,3,1.0000
158116473,1,1.0000
386791600,3,0.9912
211604727,2,1.0000
339906300,2,0.9891
154748271,2,1.0000
267709300,2,0.9912
209423372,1,0.9999
158118544,2,1.0000
294864407,1,1.0000
855533500,4,1.0000
156552740,4,0.9732
632018800,3,1.0000
814325599,3,1.0000
697063000,3,1.0000
154748787,4,0.6358
231994000,2,0.9988
316644847,1,1
199853762,2,0.9999
172329772,1,1.0000
192306169,4,1.0000
202483091,4,0.9999
209414497,1,0.9990
162461800,3,0.9999
143144310,1,1.0000
156711095,1,1
285239584,2,0.6406
145371196,2,1.0000
237921311,4,0.9874
145061880,2,1.0000
179401765,4,0.9999
706692400,3,1.0000
179228678,1,1.0000
199852590,1,1
211313000,2,1.0000
157949241,2,0.9899
736873200,3,0.9380
345341700,2,1.0000
157784011,1,0.9982
179571513,2,1.0000
179575033,2,1.0000
863825900,4,0.8329
244214645,1,1
450297099,3,0.9988
255372600,2,1.0000
155491683,4,0.9989
211588665,2,1.0000
163058424,1,1
204794897,1,0.9942
854607100,2,0.9837
917931100,2,0.9969
211597435,4,0.9987
201003829,1,1.0000
145365674,4,1.0000
199841869,1,1.0000
499712200,3,0.9992
516872099,3,0.9994
480497500,3,1.0000
258175169,1,1.0000
597899100,3,0.9999
158273934,1,1.0000
211591277,2,0.9999
147695155,3,1.0000
460712700,4,0.9874
703145100,3,1.0000
201288499,2,1.0000
258974300,4,0.9930
258813776,1,1
225284800,3,0.9784
136818019,1,1
157945715,1,1.0000
246089900,2,1.0000
199841852,2,0.6105
763742500,4,1.0000
375273300,3,0.9999
202480007,2,1.0000
794637500,4,0.9998
291453900,2,1.0000
158151174,1,1
211584250,2,1.0000
598035300,3,0.9960
647945500,3,0.9999
393127600,3,0.9999
143158753,1,1
156584047,1,1
157604162,3,0.9884
734505200,3,0.8907
158132054,3,1.0000
157697562,3,1.0000
158162043,3,0.9989
913647900,2,0.9988
248202175,1,1.0000
817314099,4,0.9999
807337899,4,0.9906
156538571,1,0.9927
177846127,2,1.0000
158826219,2,0.6231
794824700,4,0.9999
145376884,4,0.8232
250136856,2,0.9996
921728300,4,0.9991
158102588,1,1.0000
137264723,1,0.9999
238217243,2,1.0000
367057700,3,1.0000
157780678,1,1.0000
158038684,3,0.8941
172329741,1,1.0000
199875406,4,0.9903
752288800,4,1.0000
209421187,3,0.9997
172741500,2,1.0000
199848111,1,1.0000
136818131,1,0.9779
631210700,4,0.9995
645820600,3,0.7172
157793917,4,1.0000
856804500,2,0.9998
157698091,2,0.9834
656858200,3,1.0000
344766100,2,1.0000
165114863,4,0.8871
286929100,2,1.0000
211597810,4,0.9869
179597797,1,1.0000
200720811,1,1
155349710,1,1
165102587,4,1.0000
258085400,2,1.0000
156621796,1,1
158118114,3,0.9995
199853187,1,1
876484000,4,0.9996
284094000,2,1.0000
784745900,4,1.0000
143140691,3,0.8374
180575200,4,0.9830
285239806,2,1.0000
360572100,3,1.0000
179567679,1,1.0000
846666100,4,0.9081
156550306,3,0.9105
186677267,1,0.9719
154760057,4,1.0000
157698327,1,0.9986
413721400,3,1.0000
737033500,4,1.0000
158158231,4,0.9467
309764500,2,1.0000
145069243,2,1.0000
784334400,4,0.9998
803972199,2,0.9757
278588477,4,0.9984
165114787,4,1.0000
429558500,3,0.7828
179526542,3,0.9999
158105596,3,1.0000
423736300,3,0.9990
211584035,1,0.9982
154765266,4,0.9811
202472578,4,0.9914
156587883,2,0.9992
566086900,3,0.9989
595800400,3,0.9982
144666536,1,1.0000
876812400,4,0.9463
762875900,2,0.8012
153573853,3,0.9995
414736800,3,1.0000
158287678,4,0.9999
923414200,4,1.0000
157603136,2,0.8164
269738900,2,0.9999
179230635,1,1.0000
179431788,1,0.8984
258801105,2,0.6694
154769283,4,1.0000
760120800,2,0.9586
612561900,3,1.0000
136824331,2,0.9981
158128166,4,0.5763
780609000,2,0.9978
238217337,4,0.8007
319872900,2,1.0000
143156892,3,0.9999
145068499,1,1.0000
199616190,1,1.0000
179568404,4,1.0000
238152466,1,1.0000
158108993,2,1.0000
526387600,3,0.6838
211607367,4,0.9998
143139696,4,0.9999
157785088,1,1.0000
137532277,2,1.0000
760319800,4,0.9998
780216100,4,1.0000
295404728,1,0.9997
154756036,3,1.0000
258971655,1,1
199853496,4,0.9053
621329900,3,0.9892
883159400,4,0.9994
775434700,4,0.9955
327076800,2,0.9282
874759400,4,0.9963
211604276,2,0.9985
275405200,2,1.0000
157778446,4,1.0000
202483775,4,1.0000
219742793,4,0.8994
156547951,2,0.9995
157604018,2,1.0000
154813726,1,1.0000
244214554,2,0.9894
285239732,1,0.9536
177847040,1,1.0000
614824300,3,1.0000
202481318,1,1
324565900,2,1.0000
211608871,4,0.9948
199875454,2,1.0000
485443600,4,0.9999
145066074,1,1
211597406,4,0.9998
318287200,2,1.0000
153571813,3,1.0000
515062999,3,1.0000
199877293,2,1.0000
879430799,2,0.9755
187034300,4,0.9992
336254400,2,0.9984
193890200,2,0.9999
331446533,4,0.5150
582975400,3,1.0000
707004400,3,1.0000
710366600,3,0.9999
238133513,1,1
553171800,3,0.8592
158128731,2,1.0000
258806803,1,1
209423379,1,0.9682
598928400,3,0.9999
182517900,2,1.0000
223454368,4,0.9997
875649100,4,0.5002
199852830,1,1.0000
156552790,4,0.9705
716126100,3,0.6639
157625356,4,1.0000
786492900,4,1.0000
201001940,2,1.0000
812234300,4,0.9982
156401767,2,0.9999
199841726,4,0.9808
157695559,3,0.9970
158360567,1,1.0000
163360600,4,0.9999
145061870,4,0.9622
132246524,3,0.9977
155342526,4,0.9570
252404250,1,1.0000
145066787,3,1.0000
156612002,2,0.9997
165115035,1,1.0000
143706839,3,0.9995
156612316,1,1.0000
616158600,3,1.0000
575512100,3,1.0000
428162100,3,1.0000
157954763,4,0.9971
254534900,2,1.0000
157627718,4,1.0000
211597827,4,0.9932
165111290,4,0.9992
379049100,3,0.9999
158121741,3,0.9949
205538656,4,0.7582
195005500,3,0.4707
211597218,2,1.0000
294136709,4,0.8359
200190235,1,1.0000
766881100,4,1.0000
286111700,2,1.0000
156629205,2,1.0000
235802100,2,1.0000
201005546,1,1
179230221,2,1.0000
158139218,2,1.0000
774010900,4,0.8171
165104057,3,0.6649
802110700,4,1.0000
309347300,2,1.0000
768862600,4,1.0000
227653550,4,0.8052
196060737,3,0.9619
143123697,1,1.0000
145326249,2,1.0000
425256600,4,0.8543
911204900,4,1.0000
157734406,4,1.0000
158092284,4,0.7876
733812200,3,0.9992
287525300,2,1.0000
877347800,4,1.0000
157738495,3,1.0000
211602718,1,1.0000
211596461,1,0.9793
422945399,4,0.8195
174312500,2,0.9998
158158527,1,0.7223
733199100,3,0.9990
819400600,2,0.9999
155499548,4,0.7183
157778630,4,0.6520
158286829,1,1.0000
166610400,1,0.9981
158043279,1,1.0000
468987800,3,1.0000
157627567,3,0.9954
209429615,4,0.9996
661205800,3,0.9999
628522500,3,1.0000
145139336,2,0.6537
730778800,3,1.0000
204113000,2,1.0000
211595446,2,1.0000
179575765,1,1.0000
455485999,3,1.0000
162923000,3,0.9998
145069656,4,0.9814
156589176,2,1.0000
199846347,1,1.0000
303296048,2,1.0000
234456800,4,0.7821
145375406,1,1.0000
683759000,3,0.9993
202481742,2,1.0000
211604399,1,1
145326379,1,0.9999
199868473,1,1
317667319,2,1.0000
158276792,1,1
145060196,4,0.9015
285008778,1,0.8407
211596948,2,0.9972
195319509,1,1.0000
342558900,2,1.0000
192111600,2,1.0000
199854682,1,1.0000
756378000,4,0.9961
199854621,1,1
179571532,2,0.9999
155350448,4,0.8157
202481804,4,0.9967
194876232,1,1.0000
280700700,4,0.9999
895518399,3,0.9955
778956300,3,0.9960
157945441,1,1.0000
485132900,3,0.8664
179428632,1,1.0000
900903800,4,1
199852865,2,1.0000
405725900,3,1.0000
145139587,1,1.0000
231314999,2,1.0000
607467200,4,0.8379
143136082,1,0.9975
791935200,2,0.4497
156393000,4,0.9998
894612000,4,0.8660
860000400,2,0.9999
157953616,1,1.0000
188694800,2,1
163058547,1,0.9988
499290400,1,0.9986
754143100,4,0.9997
154764153,1,1
248736800,2,1.0000
809199800,4,0.9955
143707006,1,1.0000
195746554,2,1.0000
154764155,1,1.0000
154766672,4,0.5657
165119133,1,1.0000
565725100,3,1.0000
357462000,3,0.9218
220888078,4,0.8856
158275373,1,1
835201900,2,0.7267
882448700,4,0.7561
211582432,4,1.0000
771883800,4,1.0000
224466000,2,1.0000
211594943,2,1.0000
258377085,4,1.0000
156537599,1,0.9996
278909960,4,1.0000
229639699,2,1.0000
724750600,4,0.9216
289925500,2,0.9999
297969200,4,1.0000
752002100,4,0.9999
199876275,1,1.0000
137533193,2,1.0000
205538603,2,1.0000
154815412,1,1.0000
157605366,1,0.9044
158161213,2,0.9998
145061578,3,0.9995
176797200,4,0.8662
143157037,1,1.0000
211584072,1,1.0000
154764803,1,1.0000
300032800,2,1.0000
552616000,3,0.5611
136824695,4,0.9456
415334999,4,0.9874
272143000,2,0.9887
285239822,1,1.0000
900824700,4,1.0000
329559700,2,0.9998
285005549,1,1.0000
224555100,2,0.9999
157695179,3,0.8706
314261300,2,0.5299
155349039,4,1.0000
688705500,3,0.9999
812941000,2,0.7512
157951016,4,0.6750
889707600,4,0.9143
294136707,1,1.0000
199854771,1,1
238217340,4,0.9731
761915600,1,0.9997
223454374,1,1.0000
285239804,1,1.0000
209417850,1,1.0000
676184600,4,1.0000
211579279,2,1.0000
154771065,2,0.4760
245593300,4,0.9988
136824739,2,0.9995
153533659,4,0.9924
199855668,2,1.0000
145060771,4,0.9953
179400870,4,1.0000
157697077,2,1.0000
331446879,2,0.9999
156393416,1,0.8448
894527300,4,0.9966
272510300,2,1.0000
430208899,3,0.9999
156392810,1,1.0000
749524100,4,0.9999
172328538,1,1.0000
347118800,2,0.9779
307385600,2,1.0000
157627509,4,1.0000
227110399,2,1.0000
158157090,3,1.0000
365283800,3,0.9995
202480911,1,1.0000
360459600,3,0.9921
453259000,3,1.0000
570464400,4,0.9996
199845222,1,1.0000
580429200,3,0.6281
860438500,4,0.9933
764984800,2,0.5535
285239773,4,1.0000
201005840,2,0.9992
227643492,2,0.9999
223454059,1,1
300416800,2,0.9388
148243398,2,1.0000
204029399,2,1.0000
158287659,1,1
813571999,4,1.0000
787030000,4,1.0000
895978000,4,0.9928
145068053,4,0.9999
258975721,1,1
532835000,4,0.9994
316576073,2,1.0000
458134700,3,0.9997
157698195,4,0.7692
179229733,1,1.0000
238152601,2,0.9990
200902499,2,1.0000
157602467,1,1.0000
254440600,2,1.0000
278909947,4,0.8954
156401938,1,1.0000
378287700,3,1.0000
211588373,4,0.9992
211581910,4,0.9994
156584052,3,0.8504
378619200,3,0.9993
566656300,3,0.6708
172328095,1,1.0000
179597091,1,1.0000
182794100,2,0.9879
143706014,1,1.0000
258801421,1,0.9857
417299099,4,0.5734
518793800,3,1.0000
296155700,2,1.0000
184817900,2,0.9924
157939354,1,1
157792786,1,1.0000
209423440,3,0.3697
186570501,1,1.0000
168486105,1,1.0000
145070411,4,0.8365
780054800,4,1.0000
165111454,4,0.9169
179527869,4,0.9957
205538359,2,1.0000
891510100,4,0.9997
880760899,4,0.8397
154749610,1,0.5319
158138982,4,0.9999
223782699,2,1.0000
165103830,4,1.0000
145383664,4,0.9994
869528800,4,0.9983
156589002,4,1.0000
158042800,1,1
724288500,3,0.9924
157951075,1,1.0000
676830100,3,0.9989
827042700,4,0.7889
179228065,3,1.0000
157696864,3,0.9960
215471600,4,0.9555
339619600,2,1.0000
179568135,2,0.9950
209429620,3,1.0000
195747476,2,0.9979
156629201,1,1.0000
726858500,2,1.0000
154764736,1,0.9992
157626408,2,1.0000
179604730,2,1.0000
215992100,2,1.0000
295781300,2,0.9856
616881700,3,0.9668
307749300,2,0.9996
165105680,1,0.9376
468633200,4,0.9441
751487800,2,0.9769
211596716,1,1.0000
158138930,3,0.9998
504301300,3,0.6708
199768800,2,0.9999
154748888,1,0.9998
199616196,4,1.0000
580801600,3,1.0000
211609188,1,0.9997
163058461,4,1.0000
175877731,1,1.0000
202179500,2,0.9783
793107900,1,0.7428
643063100,1,0.9799
158105602,2,0.9999
590061400,3,0.9998
262138900,2,0.9997
813961700,4,1.0000
154815180,1,1.0000
558463300,3,1.0000
290995500,4,1.0000
157695706,1,0.8436
158359353,4,0.9632
238152500,2,1.0000
199852265,2,1.0000
145139441,4,1.0000
860620200,4,1.0000
157625785,1,0.9998
470750500,3,0.8891
295619707,3,0.9999
471847500,3,1.0000
179572460,4,0.8970
156609481,1,0.9999
752553900,4,0.7038
420364100,4,0.9779
289246418,4,1.0000
199854885,1,0.5860
155349901,4,1.0000
333268900,2,1.0000
165112644,1,1.0000
145070029,1,1
147692040,1,1.0000
234978700,2,0.8106
248202149,1,1.0000
278908150,1,0.9927
202482588,4,0.9999
915424000,4,0.8737
179428550,2,1.0000
288926200,2,1.0000
157792791,1,1.0000
316644681,1,0.9791
143706054,2,1.0000
155349884,1,1.0000
225467358,2,1.0000
851085800,4,1.0000
145357611,2,1.0000
158092991,4,0.7291
157695174,2,0.9981
182041136,1,0.9981
179597509,1,1
154757282,4,1.0000
327248700,2,1.0000
199855168,1,1.0000
596527400,3,0.9999
206854900,2,0.9996
165108122,3,1.0000
420728900,3,1.0000
258376348,2,1.0000
497154400,3,0.9347
772952300,4,1.0000
345237100,2,1.0000
584037300,4,0.9997
145069774,1,0.6477
172329796,1,1
256841200,2,1.0000
331446631,3,0.9997
294136039,2,0.7536
170158165,4,0.7794
156588635,1,1.0000
157617403,2,1.0000
760405100,2,0.6010
442892400,3,1.0000
685842900,3,0.9999
360248800,3,0.9992
157938681,1,1.0000
156713839,1,1
156114960,1,1.0000
790951800,4,0.9998
295047900,2,1.0000
211588150,1,1.0000
148250395,4,0.9913
198007700,2,1.0000
146731700,2,0.8640
907777400,1,0.9672
209617864,1,1.0000
258965320,1,1
172327557,1,0.9999
273126400,2,1.0000
199851450,1,1.0000
156547813,1,0.9999
172936200,2,1.0000
835361400,4,0.9997
157777522,1,1.0000
869029600,2,1.0000
849043400,4,1.0000
601848200,3,0.9907
165119639,2,1.0000
157627161,1,1.0000
683019000,4,0.9454
209617833,1,0.9931
358506300,4,0.9995
155499363,4,0.9950
147885890,4,1.0000
179527233,1,0.9973
201089400,2,0.9998
316644837,1,1
158141632,4,0.9937
636427800,3,1.0000
143706237,4,0.9990
607270700,3,1.0000
156589407,1,0.9996
626811600,3,0.9988
199851982,1,1.0000
777250100,4,0.9994
145371175,3,1.0000
835798300,4,0.9999
257182200,2,1.0000
158138338,1,0.5816
143116399,1,1.0000
190756100,2,1.0000
157704169,4,0.9831
227643439,1,1
258973360,1,0.9930
211593556,1,0.9975
887346800,4,0.9998
158093286,1,1.0000
692875800,4,0.5007
211596678,1,1.0000
476787500,3,1.0000
145064144,3,0.8678
158105526,1,1.0000
207779200,2,0.9901
158146071,2,0.9215
872287100,4,0.6915
305805600,4,0.9830
258813633,1,1
211596631,1,1
317937000,2,1.0000
244440500,2,1.0000
258800369,4,0.9991
199616064,2,0.9971
179597203,1,1.0000
591616700,3,1.0000
156115630,1,1.0000
321131200,4,0.4717
165107024,1,1.0000
316644431,4,0.9907
258813424,2,1.0000
204691659,3,0.9999
147695911,3,1.0000
156553213,4,1
272647100,2,1.0000
156395742,4,1.0000
299748500,2,1.0000
330511200,2,0.9928
136824853,2,0.9996
661524900,3,0.8225
202478113,4,1.0000
158153906,1,0.9895
165119120,1,1.0000
158157823,4,1.0000
157775002,4,1.0000
871957200,4,1.0000
165116537,2,1.0000
217698100,4,0.9728
892636400,4,1.0000
209614898,3,0.9389
169726200,1,0.9912
261652500,2,1.0000
359659800,4,0.9247
156551494,4,0.8418
412188200,3,0.9996
830420400,4,0.9672
175559400,2,1.0000
294136432,1,1
158826377,2,0.9999
794519900,4,0.9993
143155339,3,0.9842
843322600,2,0.7950
157794179,4,0.9999
165112257,4,1.0000
157950271,4,0.9967
275494900,4,0.9997
157951141,1,1.0000
248630300,2,1.0000
154763774,1,1.0000
323102000,2,1.0000
702599000,4,0.9597
157694922,4,0.4030
774183500,4,0.9997
364248000,3,0.9998
157954772,1,1
179527485,1,0.9638
145357983,4,1.0000
179571238,4,0.9848
165113007,1,1.0000
255880800,4,0.9835
674890900,4,0.7774
789467500,4,1.0000
211603694,4,1.0000
334337900,2,1.0000
895368500,4,0.9984
179227467,2,0.9999
175475334,4,0.9966
400491100,3,0.9380
156589222,1,1.0000
156113871,1,0.9998
776010700,4,1.0000
539854500,3,1.0000
555241100,3,1.0000
563620900,2,0.9823
227643594,1,0.9883
202481749,1,1
145373401,4,1.0000
156116142,1,1.0000
157789650,1,0.9999
435934699,4,0.9995
157954363,1,1
304266000,2,1.0000
158826204,1,1.0000
157952632,1,1.0000
911844100,4,0.9999
213153399,2,1.0000
278820500,2,0.9813
200331168,2,1.0000
157949677,4,0.9998
158040610,3,0.9669
133934202,1,1.0000
186567507,4,0.8075
238152518,2,1.0000
388729500,3,1.0000
557967000,4,0.9870
534765400,3,0.8230
160506200,4,0.8984
158142331,2,0.9992
216079400,2,1
710488700,3,0.6943
179605466,4,0.9983
155348460,4,0.8813
459579700,3,1.0000
285239681,2,0.9999
440353800,3,0.9999
824463500,4,1.0000
179437346,2,0.9831
158133927,3,1.0000
209614920,4,0.9497
145364928,1,1.0000
162837705,4,0.6973
861787000,4,0.8712
199852548,2,1.0000
158105078,2,0.5949
202483216,1,1.0000
158145810,1,1
341590800,2,1.0000
211597114,4,0.9300
179527513,1,0.9999
212280900,2,1.0000
172329253,3,0.7908
145069545,1,1.0000
427363800,3,1.0000
824382000,4,1.0000
295927207,3,1.0000
179603686,1,1
145068318,3,0.9289
179595343,2,0.8464
186680220,4,0.9983
278585889,4,1.0000
476906700,3,0.9820
165110316,1,1.0000
156552767,4,0.5666
649842900,3,0.9999
888528100,4,0.8422
156587906,2,0.7358
448258500,3,1.0000
156589605,4,0.9778
326818400,2,1.0000
557125200,3,0.9999
653378900,3,1.0000
274030700,2,0.9998
158103626,4,0.8474
298439000,2,0.9963
134954462,3,0.6360
550959100,3,0.8281
169461500,1,0.9824
155491650,1,1.0000
153565561,2,1.0000
201178899,2,1.0000
158098731,2,1.0000
917532699,4,0.9998
156399175,1,1.0000
728585900,3,0.9991
703019600,3,1.0000
147691064,3,1.0000
467083699,4,0.9998
626310000,4,0.9597
291883100,2,0.9546
197631300,2,1.0000
154748794,1,1
147689998,4,0.9966
453162600,3,1.0000
156584306,1,1.0000
432983700,3,0.9961
186678798,4,0.9897
260156000,4,0.7265
663072200,3,0.9999
202478383,1,1.0000
199850975,4,0.9608
157627562,4,1.0000
171699200,2,0.9569
443732599,3,1.0000
681807300,3,0.9994
217786291,3,0.9985
199616180,4,0.9886
209388400,2,1.0000
206129200,2,0.9983
158139411,4,1.0000
329371400,2,1.0000
219743532,1,0.9999
479778800,3,0.9988
157793468,1,0.9999
282490400,2,1.0000
562505500,3,1.0000
245219500,2,1.0000
215890300,2,1.0000
620758200,3,1.0000
506451900,3,0.9999
337269400,2,1.0000
392735400,4,0.9999
848244399,4,0.9997
392392500,3,0.9801
157791679,1,0.9987
220036236,1,0.9995
